event_id,timestamp,user_id,user,department,host,source_ip,country,login_status,authentication_method
A009536,2026-04-24 11:46:01,u003,a.kumar,Operations,WIN-014,10.10.0.92,India,Success,Password
A009537,2026-04-02 16:29:15,u009,k.mehta,Engineering,WIN-032,10.10.0.89,India,Success,SSO
A009538,2026-02-06 16:34:03,u010,svc_backup,IT,WIN-002,10.10.0.63,India,Success,MFA
A009539,2026-05-04 02:44:29,u012,d.patel,Operations,WIN-014,185.10.0.97,UAE,Failure,Password
A009540,2026-06-20 20:46:43,u007,p.singh,Operations,WIN-010,10.10.0.86,India,Success,SSO
A009541,2026-03-12 17:47:06,u012,d.patel,Operations,WIN-024,10.10.0.187,India,Success,MFA
A009542,2026-06-09 00:36:55,u003,a.kumar,Operations,WIN-033,10.10.0.129,India,Success,MFA
A009543,2026-03-16 16:11:13,u006,s.rao,Sales,WIN-029,10.10.0.58,India,Success,Password
A009544,2026-04-26 09:37:52,u004,m.sharma,HR,WIN-039,10.10.0.76,India,Success,Password
A009545,2026-01-14 21:52:02,u001,admin.ops,IT,WIN-038,10.10.0.22,India,Success,SSO
A009546,2026-04-08 23:31:56,u009,k.mehta,Engineering,WIN-023,10.10.0.142,India,Success,MFA
A009547,2026-04-14 01:29:48,u003,a.kumar,Operations,WIN-034,185.10.0.3,UAE,Success,MFA
A009548,2026-04-04 15:39:59,u003,a.kumar,Operations,WIN-033,10.10.0.116,India,Failure,SSO
A009549,2026-02-08 13:26:06,u001,admin.ops,IT,WIN-005,10.10.0.145,India,Success,MFA
A009550,2026-06-07 23:45:31,u006,s.rao,Sales,WIN-038,10.10.0.176,India,Success,SSO
A009551,2026-02-26 18:43:52,u007,p.singh,Operations,WIN-002,10.10.0.194,India,Success,MFA
A009552,2026-03-08 07:22:38,u007,p.singh,Operations,WIN-011,10.10.0.175,India,Success,SSO
A009553,2026-03-15 05:49:40,u011,svc_app,IT,WIN-030,10.10.0.55,India,Success,Password
A009554,2026-03-28 21:32:36,u002,j.smith,Finance,WIN-035,10.10.0.131,India,Success,MFA
A009555,2026-03-11 06:15:13,u009,k.mehta,Engineering,WIN-029,10.10.0.15,India,Success,SSO
A009556,2026-04-18 05:16:57,u001,admin.ops,IT,WIN-009,10.10.0.89,India,Success,SSO
A009557,2026-06-25 23:28:33,u003,a.kumar,Operations,WIN-003,10.10.0.151,India,Success,Password
A009558,2026-06-22 04:10:35,u008,n.gupta,Finance,WIN-019,10.10.0.7,India,Success,SSO
A009559,2026-03-19 11:00:37,u005,r.verma,Engineering,WIN-035,10.10.0.128,India,Success,Password
A009560,2026-04-30 04:52:36,u003,a.kumar,Operations,WIN-003,10.10.0.163,India,Success,MFA
A009561,2026-06-10 03:21:07,u005,r.verma,Engineering,WIN-001,10.10.0.62,India,Success,SSO
A009562,2026-01-20 15:49:14,u010,svc_backup,IT,WIN-031,10.10.0.140,India,Failure,SSO
A009563,2026-05-02 04:42:56,u012,d.patel,Operations,WIN-001,10.10.0.48,India,Success,Password
A009564,2026-05-28 01:13:39,u004,m.sharma,HR,WIN-026,10.10.0.48,India,Success,SSO
A009565,2026-05-13 06:17:45,u011,svc_app,IT,WIN-005,10.10.0.160,India,Success,SSO
A009566,2026-02-19 01:32:57,u003,a.kumar,Operations,WIN-028,10.10.0.165,India,Success,MFA
A009567,2026-03-22 14:32:51,u011,svc_app,IT,WIN-027,10.10.0.18,India,Success,Password
A009568,2026-04-05 21:34:19,u012,d.patel,Operations,WIN-037,10.10.0.48,India,Success,MFA
A009569,2026-03-08 08:12:40,u007,p.singh,Operations,WIN-024,10.10.0.181,India,Success,SSO
A009570,2026-01-05 20:13:33,u009,k.mehta,Engineering,WIN-016,10.10.0.177,India,Success,Password
A009571,2026-01-03 05:17:48,u011,svc_app,IT,WIN-001,10.10.0.100,India,Success,Password
A009572,2026-05-04 09:49:37,u009,k.mehta,Engineering,WIN-015,10.10.0.86,India,Success,Password
A009573,2026-04-21 10:31:18,u001,admin.ops,IT,WIN-004,10.10.0.128,India,Failure,MFA
A009574,2026-01-14 11:43:59,u012,d.patel,Operations,WIN-025,10.10.0.184,India,Failure,SSO
A009575,2026-02-22 00:00:06,u004,m.sharma,HR,WIN-003,10.10.0.8,India,Success,MFA
A009576,2026-01-29 19:26:30,u009,k.mehta,Engineering,WIN-016,10.10.0.127,India,Success,Password
A009577,2026-02-11 05:12:07,u003,a.kumar,Operations,WIN-020,10.10.0.191,India,Success,MFA
A009578,2026-02-24 12:29:40,u008,n.gupta,Finance,WIN-008,10.10.0.14,India,Success,MFA
A009579,2026-01-12 21:42:39,u007,p.singh,Operations,WIN-030,185.10.0.32,USA,Failure,MFA
A009580,2026-04-13 14:21:08,u009,k.mehta,Engineering,WIN-040,10.10.0.67,India,Success,Password
A009581,2026-04-16 12:21:09,u002,j.smith,Finance,WIN-003,10.10.0.43,India,Success,SSO
A009582,2026-01-05 22:29:14,u009,k.mehta,Engineering,WIN-017,10.10.0.138,India,Success,SSO
A009583,2026-01-10 00:38:47,u012,d.patel,Operations,WIN-007,10.10.0.118,India,Success,Password
A009584,2026-05-23 16:38:53,u006,s.rao,Sales,WIN-026,10.10.0.165,India,Success,SSO
A009585,2026-03-25 05:14:33,u012,d.patel,Operations,WIN-022,10.10.0.96,India,Success,MFA
A009586,2026-05-27 20:49:35,u006,s.rao,Sales,WIN-029,10.10.0.59,India,Success,SSO
A009587,2026-02-13 16:11:51,u007,p.singh,Operations,WIN-030,10.10.0.83,India,Success,SSO
A009588,2026-04-25 09:16:00,u012,d.patel,Operations,WIN-018,10.10.0.156,India,Success,Password
A009589,2026-06-11 20:11:37,u001,admin.ops,IT,WIN-038,10.10.0.185,India,Success,SSO
A009590,2026-04-24 09:31:22,u011,svc_app,IT,WIN-014,10.10.0.125,India,Success,SSO
A009591,2026-02-24 19:52:03,u009,k.mehta,Engineering,WIN-026,10.10.0.57,India,Success,Password
A009592,2026-04-15 11:28:48,u001,admin.ops,IT,WIN-019,10.10.0.56,India,Success,Password
A009593,2026-02-21 08:57:29,u004,m.sharma,HR,WIN-002,10.10.0.141,India,Success,Password
A009594,2026-01-06 01:21:27,u008,n.gupta,Finance,WIN-003,10.10.0.41,India,Success,MFA
A009595,2026-05-30 08:58:58,u008,n.gupta,Finance,WIN-023,10.10.0.116,India,Success,MFA
A009596,2026-02-09 06:52:55,u012,d.patel,Operations,WIN-040,10.10.0.76,India,Success,SSO
A009597,2026-01-18 08:26:55,u007,p.singh,Operations,WIN-014,10.10.0.89,India,Success,Password
A009598,2026-01-21 05:07:38,u008,n.gupta,Finance,WIN-010,10.10.0.164,India,Success,Password
A009599,2026-01-11 05:35:25,u004,m.sharma,HR,WIN-023,10.10.0.24,India,Success,MFA
A009600,2026-06-05 15:17:46,u003,a.kumar,Operations,WIN-025,185.10.0.89,Germany,Success,Password
A009601,2026-04-16 15:36:33,u001,admin.ops,IT,WIN-017,10.10.0.165,India,Failure,SSO
A009602,2026-01-03 12:38:19,u009,k.mehta,Engineering,WIN-033,10.10.0.179,India,Success,Password
A009603,2026-01-21 20:07:15,u003,a.kumar,Operations,WIN-024,10.10.0.79,India,Success,MFA
A009604,2026-05-17 07:57:56,u004,m.sharma,HR,WIN-004,10.10.0.83,India,Failure,SSO
A009605,2026-06-10 23:06:08,u008,n.gupta,Finance,WIN-031,10.10.0.27,India,Success,Password
A009606,2026-03-28 10:53:08,u002,j.smith,Finance,WIN-026,10.10.0.2,India,Success,SSO
A009607,2026-04-14 01:42:50,u002,j.smith,Finance,WIN-030,185.10.0.117,USA,Success,Password
A009608,2026-06-27 06:13:57,u006,s.rao,Sales,WIN-009,10.10.0.40,India,Success,MFA
A009609,2026-04-04 23:34:35,u004,m.sharma,HR,WIN-029,10.10.0.5,India,Success,MFA
A009610,2026-05-29 12:21:51,u001,admin.ops,IT,WIN-026,10.10.0.136,India,Success,SSO
A009611,2026-03-26 02:35:50,u005,r.verma,Engineering,WIN-027,185.10.0.108,UK,Success,Password
A009612,2026-02-26 11:20:30,u008,n.gupta,Finance,WIN-016,10.10.0.157,India,Success,MFA
A009613,2026-03-25 01:22:21,u009,k.mehta,Engineering,WIN-037,10.10.0.164,India,Success,MFA
A009614,2026-02-26 15:58:50,u003,a.kumar,Operations,WIN-022,10.10.0.119,India,Success,MFA
A009615,2026-06-29 16:36:00,u007,p.singh,Operations,WIN-035,10.10.0.147,India,Success,SSO
A009616,2026-05-15 21:42:22,u008,n.gupta,Finance,WIN-031,10.10.0.58,India,Success,SSO
A009617,2026-06-11 02:20:41,u010,svc_backup,IT,WIN-024,10.10.0.162,India,Success,MFA
A009618,2026-01-07 14:28:56,u004,m.sharma,HR,WIN-011,185.10.0.85,Germany,Success,SSO
A009619,2026-04-04 06:55:30,u012,d.patel,Operations,WIN-002,10.10.0.175,India,Success,SSO
A009620,2026-01-04 07:04:41,u010,svc_backup,IT,WIN-023,10.10.0.17,India,Success,SSO
A009621,2026-03-27 10:03:40,u011,svc_app,IT,WIN-005,10.10.0.198,India,Success,Password
A009622,2026-05-01 13:59:59,u010,svc_backup,IT,WIN-025,10.10.0.163,India,Failure,SSO
A009623,2026-02-13 04:55:32,u003,a.kumar,Operations,WIN-015,10.10.0.80,India,Success,MFA
A009624,2026-06-26 21:02:21,u008,n.gupta,Finance,WIN-010,10.10.0.153,India,Success,MFA
A009625,2026-01-15 14:55:55,u012,d.patel,Operations,WIN-006,10.10.0.166,India,Success,SSO
A009626,2026-05-17 22:13:22,u006,s.rao,Sales,WIN-015,10.10.0.201,India,Success,SSO
A009627,2026-05-31 05:03:44,u005,r.verma,Engineering,WIN-006,10.10.0.195,India,Success,SSO
A009628,2026-06-08 12:19:19,u010,svc_backup,IT,WIN-002,10.10.0.142,India,Success,SSO
A009629,2026-05-29 08:14:00,u009,k.mehta,Engineering,WIN-006,10.10.0.180,India,Failure,SSO
A009630,2026-03-21 08:21:13,u007,p.singh,Operations,WIN-004,10.10.0.51,India,Success,Password
A009631,2026-06-30 14:41:10,u010,svc_backup,IT,WIN-035,10.10.0.23,India,Success,SSO
A009632,2026-04-12 08:34:52,u004,m.sharma,HR,WIN-017,185.10.0.37,UAE,Success,Password
A009633,2026-03-21 02:40:43,u004,m.sharma,HR,WIN-021,10.10.0.17,India,Success,SSO
A009634,2026-04-12 10:06:03,u008,n.gupta,Finance,WIN-029,10.10.0.195,India,Success,Password
A009635,2026-02-25 05:16:52,u008,n.gupta,Finance,WIN-010,10.10.0.181,India,Success,MFA
A009636,2026-01-19 06:31:07,u012,d.patel,Operations,WIN-028,10.10.0.38,India,Success,Password
A009637,2026-06-05 11:42:29,u009,k.mehta,Engineering,WIN-032,10.10.0.63,India,Success,Password
A009638,2026-04-30 20:31:10,u007,p.singh,Operations,WIN-019,10.10.0.35,India,Failure,SSO
A009639,2026-05-05 07:55:22,u004,m.sharma,HR,WIN-009,10.10.0.62,India,Success,SSO
A009640,2026-02-28 14:39:11,u009,k.mehta,Engineering,WIN-031,10.10.0.186,India,Failure,SSO
A009641,2026-02-03 10:44:03,u010,svc_backup,IT,WIN-022,10.10.0.174,India,Success,Password
A009642,2026-04-19 18:29:30,u012,d.patel,Operations,WIN-038,10.10.0.81,India,Success,MFA
A009643,2026-02-21 10:07:07,u009,k.mehta,Engineering,WIN-010,10.10.0.114,India,Success,MFA
A009644,2026-06-25 21:14:11,u004,m.sharma,HR,WIN-015,10.10.0.49,India,Success,MFA
A009645,2026-04-12 05:00:51,u002,j.smith,Finance,WIN-009,10.10.0.145,India,Success,MFA
A009646,2026-03-18 09:08:22,u007,p.singh,Operations,WIN-015,10.10.0.67,India,Success,Password
A009647,2026-05-01 22:48:54,u008,n.gupta,Finance,WIN-017,10.10.0.121,India,Success,MFA
A009648,2026-03-08 05:31:45,u012,d.patel,Operations,WIN-012,10.10.0.35,India,Success,MFA
A009649,2026-03-19 20:29:40,u010,svc_backup,IT,WIN-026,10.10.0.86,India,Success,Password
A009650,2026-03-22 01:06:00,u010,svc_backup,IT,WIN-012,10.10.0.96,India,Success,Password
A009651,2026-03-31 14:09:47,u002,j.smith,Finance,WIN-016,10.10.0.170,India,Success,Password
A009652,2026-05-03 03:16:23,u009,k.mehta,Engineering,WIN-020,10.10.0.166,India,Success,MFA
A009653,2026-01-06 15:55:10,u012,d.patel,Operations,WIN-021,10.10.0.7,India,Success,MFA
A009654,2026-06-06 10:15:33,u008,n.gupta,Finance,WIN-017,10.10.0.183,India,Success,SSO
A009655,2026-01-09 10:54:57,u008,n.gupta,Finance,WIN-027,10.10.0.138,India,Success,MFA
A009656,2026-04-11 12:27:24,u005,r.verma,Engineering,WIN-008,10.10.0.172,India,Success,Password
A009657,2026-01-24 02:18:57,u003,a.kumar,Operations,WIN-030,10.10.0.128,India,Success,SSO
A009658,2026-05-31 02:33:26,u004,m.sharma,HR,WIN-013,10.10.0.75,India,Success,SSO
A009659,2026-02-04 06:21:56,u011,svc_app,IT,WIN-009,185.10.0.48,Germany,Success,MFA
A009660,2026-06-10 09:56:52,u009,k.mehta,Engineering,WIN-035,10.10.0.5,India,Success,SSO
A009661,2026-02-06 16:47:46,u006,s.rao,Sales,WIN-016,10.10.0.126,India,Success,MFA
A009662,2026-05-16 23:00:56,u006,s.rao,Sales,WIN-020,10.10.0.69,India,Success,Password
A009663,2026-01-21 00:57:14,u011,svc_app,IT,WIN-038,10.10.0.10,India,Success,SSO
A009664,2026-01-20 09:10:51,u005,r.verma,Engineering,WIN-030,10.10.0.147,India,Failure,SSO
A009665,2026-05-09 05:56:57,u011,svc_app,IT,WIN-006,10.10.0.149,India,Success,SSO
A009666,2026-06-09 02:29:14,u011,svc_app,IT,WIN-016,185.10.0.42,UAE,Success,MFA
A009667,2026-02-24 16:57:39,u009,k.mehta,Engineering,WIN-001,10.10.0.36,India,Failure,MFA
A009668,2026-04-03 04:50:56,u002,j.smith,Finance,WIN-009,185.10.0.64,Singapore,Success,MFA
A009669,2026-03-16 19:03:02,u011,svc_app,IT,WIN-033,185.10.0.26,UAE,Success,Password
A009670,2026-06-11 18:21:46,u010,svc_backup,IT,WIN-007,10.10.0.74,India,Success,MFA
A009671,2026-04-05 15:41:50,u010,svc_backup,IT,WIN-017,10.10.0.136,India,Success,Password
A009672,2026-05-08 13:55:38,u004,m.sharma,HR,WIN-002,10.10.0.195,India,Success,SSO
A009673,2026-04-26 13:22:22,u012,d.patel,Operations,WIN-011,10.10.0.164,India,Success,Password
A009674,2026-06-17 10:12:25,u007,p.singh,Operations,WIN-017,10.10.0.156,India,Success,SSO
A009675,2026-05-29 07:46:20,u007,p.singh,Operations,WIN-021,10.10.0.77,India,Success,Password
A009676,2026-01-31 00:16:11,u012,d.patel,Operations,WIN-037,10.10.0.109,India,Success,MFA
A009677,2026-03-04 12:24:22,u003,a.kumar,Operations,WIN-027,10.10.0.144,India,Success,MFA
A009678,2026-01-26 03:29:34,u009,k.mehta,Engineering,WIN-001,185.10.0.32,UAE,Failure,MFA
A009679,2026-03-04 04:27:28,u007,p.singh,Operations,WIN-012,185.10.0.7,Singapore,Success,SSO
A009680,2026-01-02 13:58:47,u006,s.rao,Sales,WIN-038,10.10.0.173,India,Success,Password
A009681,2026-06-17 13:54:29,u009,k.mehta,Engineering,WIN-036,10.10.0.3,India,Success,SSO
A009682,2026-02-18 01:06:08,u001,admin.ops,IT,WIN-001,10.10.0.51,India,Failure,MFA
A009683,2026-04-15 11:37:55,u003,a.kumar,Operations,WIN-035,185.10.0.112,UAE,Success,SSO
A009684,2026-04-04 00:35:32,u011,svc_app,IT,WIN-011,10.10.0.169,India,Success,SSO
A009685,2026-01-31 00:24:49,u001,admin.ops,IT,WIN-013,10.10.0.20,India,Success,Password
A009686,2026-06-16 17:51:02,u009,k.mehta,Engineering,WIN-005,185.10.0.56,UAE,Success,SSO
A009687,2026-02-03 00:30:54,u003,a.kumar,Operations,WIN-014,10.10.0.153,India,Success,MFA
A009688,2026-03-15 11:45:33,u011,svc_app,IT,WIN-026,10.10.0.95,India,Success,MFA
A009689,2026-01-14 10:00:12,u006,s.rao,Sales,WIN-005,185.10.0.73,Singapore,Success,MFA
A009690,2026-01-01 12:09:21,u011,svc_app,IT,WIN-009,10.10.0.36,India,Success,SSO
A009691,2026-05-09 18:31:06,u003,a.kumar,Operations,WIN-039,10.10.0.41,India,Success,SSO
A009692,2026-04-19 11:17:35,u007,p.singh,Operations,WIN-014,10.10.0.198,India,Success,Password
A009693,2026-03-01 11:42:03,u010,svc_backup,IT,WIN-011,10.10.0.101,India,Success,Password
A009694,2026-04-19 15:12:22,u010,svc_backup,IT,WIN-035,10.10.0.169,India,Success,MFA
A009695,2026-04-30 13:40:33,u006,s.rao,Sales,WIN-023,10.10.0.15,India,Success,SSO
A009696,2026-01-28 08:09:17,u012,d.patel,Operations,WIN-015,185.10.0.48,UK,Success,SSO
A009697,2026-04-08 21:31:09,u006,s.rao,Sales,WIN-030,10.10.0.40,India,Success,SSO
A009698,2026-05-07 02:41:53,u004,m.sharma,HR,WIN-017,10.10.0.57,India,Success,SSO
A009699,2026-04-11 03:03:24,u010,svc_backup,IT,WIN-007,185.10.0.12,UAE,Success,Password
A009700,2026-03-09 23:47:34,u006,s.rao,Sales,WIN-036,10.10.0.55,India,Success,Password
A009701,2026-05-16 13:51:00,u011,svc_app,IT,WIN-010,10.10.0.24,India,Success,MFA
A009702,2026-05-20 17:27:45,u010,svc_backup,IT,WIN-039,10.10.0.16,India,Success,SSO
A009703,2026-06-16 15:52:50,u010,svc_backup,IT,WIN-020,10.10.0.121,India,Success,SSO
A009704,2026-03-05 15:24:27,u011,svc_app,IT,WIN-011,10.10.0.49,India,Success,MFA
A009705,2026-04-26 16:37:19,u009,k.mehta,Engineering,WIN-040,10.10.0.178,India,Success,Password
A009706,2026-02-23 08:50:25,u006,s.rao,Sales,WIN-017,185.10.0.12,Singapore,Success,SSO
A009707,2026-04-30 14:39:19,u002,j.smith,Finance,WIN-031,10.10.0.133,India,Failure,MFA
A009708,2026-03-07 11:24:20,u009,k.mehta,Engineering,WIN-020,10.10.0.125,India,Success,MFA
A009709,2026-04-24 23:10:28,u005,r.verma,Engineering,WIN-003,10.10.0.149,India,Success,Password
A009710,2026-03-23 17:28:52,u003,a.kumar,Operations,WIN-036,185.10.0.68,USA,Success,MFA
A009711,2026-05-23 17:26:15,u009,k.mehta,Engineering,WIN-002,185.10.0.65,Germany,Success,Password
A009712,2026-06-10 19:50:44,u001,admin.ops,IT,WIN-036,10.10.0.7,India,Success,MFA
A009713,2026-03-30 16:59:16,u001,admin.ops,IT,WIN-006,10.10.0.129,India,Success,MFA
A009714,2026-06-17 18:49:39,u004,m.sharma,HR,WIN-021,10.10.0.177,India,Success,Password
A009715,2026-05-08 16:37:06,u010,svc_backup,IT,WIN-009,10.10.0.180,India,Success,MFA
A009716,2026-06-19 13:36:33,u011,svc_app,IT,WIN-027,10.10.0.181,India,Success,SSO
A009717,2026-04-17 06:19:31,u005,r.verma,Engineering,WIN-028,10.10.0.188,India,Success,Password
A009718,2026-01-01 06:41:34,u002,j.smith,Finance,WIN-022,10.10.0.145,India,Success,Password
A009719,2026-01-25 19:11:20,u004,m.sharma,HR,WIN-025,10.10.0.71,India,Success,SSO
A009720,2026-02-06 08:34:04,u005,r.verma,Engineering,WIN-040,10.10.0.176,India,Success,MFA
A009721,2026-06-02 09:04:11,u008,n.gupta,Finance,WIN-003,10.10.0.90,India,Success,Password
A009722,2026-04-22 02:25:27,u012,d.patel,Operations,WIN-003,10.10.0.168,India,Success,MFA
A009723,2026-06-25 13:37:57,u003,a.kumar,Operations,WIN-020,10.10.0.201,India,Success,MFA
A009724,2026-01-10 19:53:38,u010,svc_backup,IT,WIN-024,10.10.0.123,India,Success,SSO
A009725,2026-04-05 02:21:27,u003,a.kumar,Operations,WIN-019,10.10.0.126,India,Success,MFA
A009726,2026-03-30 22:48:03,u007,p.singh,Operations,WIN-016,185.10.0.8,UAE,Success,Password
A009727,2026-03-06 17:17:35,u008,n.gupta,Finance,WIN-009,10.10.0.156,India,Success,Password
A009728,2026-04-30 23:57:38,u002,j.smith,Finance,WIN-004,10.10.0.178,India,Success,MFA
A009729,2026-02-18 12:21:58,u005,r.verma,Engineering,WIN-030,10.10.0.199,India,Success,SSO
A009730,2026-01-16 15:09:55,u009,k.mehta,Engineering,WIN-001,10.10.0.200,India,Success,Password
A009731,2026-01-09 20:19:31,u011,svc_app,IT,WIN-010,10.10.0.5,India,Success,MFA
A009732,2026-06-01 15:39:22,u010,svc_backup,IT,WIN-031,10.10.0.118,India,Success,Password
A009733,2026-02-11 17:02:01,u007,p.singh,Operations,WIN-036,10.10.0.194,India,Success,Password
A009734,2026-06-30 17:39:48,u009,k.mehta,Engineering,WIN-031,10.10.0.117,India,Success,MFA
A009735,2026-05-22 07:10:41,u006,s.rao,Sales,WIN-023,10.10.0.132,India,Success,MFA
A009736,2026-04-19 05:53:58,u006,s.rao,Sales,WIN-025,10.10.0.94,India,Success,Password
A009737,2026-05-21 17:25:47,u007,p.singh,Operations,WIN-025,10.10.0.130,India,Success,MFA
A009738,2026-04-12 23:20:42,u003,a.kumar,Operations,WIN-026,10.10.0.132,India,Failure,MFA
A009739,2026-01-22 15:56:19,u004,m.sharma,HR,WIN-003,10.10.0.46,India,Success,MFA
A009740,2026-03-10 10:04:22,u005,r.verma,Engineering,WIN-026,10.10.0.89,India,Success,Password
A009741,2026-02-16 08:16:37,u005,r.verma,Engineering,WIN-029,10.10.0.91,India,Failure,Password
A009742,2026-04-24 14:08:07,u005,r.verma,Engineering,WIN-033,10.10.0.118,India,Failure,Password
A009743,2026-02-25 15:51:38,u002,j.smith,Finance,WIN-020,10.10.0.86,India,Success,SSO
A009744,2026-05-25 16:50:02,u007,p.singh,Operations,WIN-014,10.10.0.125,India,Success,Password
A009745,2026-03-24 23:49:29,u010,svc_backup,IT,WIN-022,10.10.0.18,India,Success,SSO
A009746,2026-01-21 06:45:46,u010,svc_backup,IT,WIN-026,10.10.0.52,India,Success,SSO
A009747,2026-05-06 05:37:46,u008,n.gupta,Finance,WIN-024,10.10.0.91,India,Success,MFA
A009748,2026-04-20 11:43:19,u005,r.verma,Engineering,WIN-011,10.10.0.136,India,Success,Password
A009749,2026-05-10 03:55:24,u004,m.sharma,HR,WIN-016,185.10.0.84,Germany,Failure,MFA
A009750,2026-01-15 20:46:52,u010,svc_backup,IT,WIN-040,10.10.0.120,India,Success,SSO
A009751,2026-01-17 22:00:56,u002,j.smith,Finance,WIN-034,10.10.0.29,India,Success,SSO
A009752,2026-05-15 16:08:51,u007,p.singh,Operations,WIN-029,10.10.0.119,India,Success,MFA
A009753,2026-06-08 19:47:58,u004,m.sharma,HR,WIN-025,10.10.0.69,India,Success,SSO
A009754,2026-05-02 02:44:49,u001,admin.ops,IT,WIN-038,10.10.0.156,India,Success,Password
A009755,2026-03-27 03:30:29,u002,j.smith,Finance,WIN-017,10.10.0.108,India,Success,SSO
A009756,2026-05-30 10:51:01,u005,r.verma,Engineering,WIN-031,10.10.0.156,India,Success,Password
A009757,2026-05-04 11:20:53,u005,r.verma,Engineering,WIN-031,10.10.0.134,India,Success,SSO
A009758,2026-04-24 01:43:42,u004,m.sharma,HR,WIN-033,10.10.0.102,India,Success,SSO
A009759,2026-05-24 04:06:29,u002,j.smith,Finance,WIN-034,10.10.0.119,India,Success,MFA
A009760,2026-03-01 15:19:06,u012,d.patel,Operations,WIN-021,10.10.0.16,India,Success,SSO
A009761,2026-02-26 21:04:47,u004,m.sharma,HR,WIN-006,10.10.0.108,India,Success,SSO
A009762,2026-03-03 18:18:01,u003,a.kumar,Operations,WIN-005,185.10.0.59,UAE,Success,SSO
A009763,2026-01-08 01:04:47,u011,svc_app,IT,WIN-002,10.10.0.51,India,Success,SSO
A009764,2026-01-13 13:55:37,u003,a.kumar,Operations,WIN-027,10.10.0.83,India,Success,SSO
A009765,2026-06-14 06:09:29,u008,n.gupta,Finance,WIN-020,10.10.0.162,India,Success,SSO
A009766,2026-05-27 02:54:12,u005,r.verma,Engineering,WIN-022,10.10.0.139,India,Success,MFA
A009767,2026-03-24 05:27:45,u010,svc_backup,IT,WIN-021,10.10.0.26,India,Success,SSO
A009768,2026-02-03 02:54:49,u007,p.singh,Operations,WIN-034,10.10.0.10,India,Success,MFA
A009769,2026-04-11 16:03:17,u004,m.sharma,HR,WIN-029,10.10.0.29,India,Success,SSO
A009770,2026-05-15 22:34:45,u012,d.patel,Operations,WIN-016,10.10.0.80,India,Success,Password
A009771,2026-02-03 05:08:51,u012,d.patel,Operations,WIN-016,10.10.0.68,India,Success,MFA
A009772,2026-04-24 04:58:54,u012,d.patel,Operations,WIN-012,10.10.0.96,India,Success,SSO
A009773,2026-04-11 06:16:53,u001,admin.ops,IT,WIN-012,10.10.0.83,India,Success,MFA
A009774,2026-01-16 01:27:33,u002,j.smith,Finance,WIN-025,185.10.0.105,USA,Success,MFA
A009775,2026-05-30 19:16:42,u004,m.sharma,HR,WIN-022,10.10.0.74,India,Success,SSO
A009776,2026-01-25 09:09:09,u009,k.mehta,Engineering,WIN-027,10.10.0.128,India,Success,SSO
A009777,2026-01-11 14:58:03,u003,a.kumar,Operations,WIN-014,10.10.0.67,India,Success,SSO
A009778,2026-06-25 07:14:24,u001,admin.ops,IT,WIN-009,10.10.0.21,India,Success,Password
A009779,2026-03-15 20:30:32,u001,admin.ops,IT,WIN-032,10.10.0.77,India,Success,MFA
A009780,2026-02-10 08:35:57,u004,m.sharma,HR,WIN-018,10.10.0.2,India,Success,Password
A009781,2026-05-07 03:08:05,u012,d.patel,Operations,WIN-025,185.10.0.28,Germany,Success,SSO
A009782,2026-03-13 04:40:03,u007,p.singh,Operations,WIN-018,10.10.0.105,India,Success,SSO
A009783,2026-02-04 19:15:50,u010,svc_backup,IT,WIN-036,10.10.0.128,India,Success,Password
A009784,2026-06-07 14:00:23,u003,a.kumar,Operations,WIN-022,10.10.0.94,India,Success,SSO
A009785,2026-05-21 05:01:49,u002,j.smith,Finance,WIN-018,10.10.0.188,India,Success,Password
A009786,2026-03-10 03:47:48,u002,j.smith,Finance,WIN-031,10.10.0.52,India,Success,SSO
A009787,2026-03-16 01:06:40,u009,k.mehta,Engineering,WIN-024,10.10.0.188,India,Success,SSO
A009788,2026-06-04 05:37:58,u011,svc_app,IT,WIN-020,10.10.0.45,India,Success,MFA
A009789,2026-01-10 23:02:08,u011,svc_app,IT,WIN-010,10.10.0.64,India,Success,MFA
A009790,2026-02-25 18:56:13,u011,svc_app,IT,WIN-031,10.10.0.45,India,Failure,MFA
A009791,2026-01-07 21:35:19,u006,s.rao,Sales,WIN-024,10.10.0.62,India,Success,Password
A009792,2026-05-29 07:46:04,u007,p.singh,Operations,WIN-005,185.10.0.30,UAE,Success,Password
A009793,2026-01-01 19:53:23,u005,r.verma,Engineering,WIN-024,10.10.0.156,India,Failure,Password
A009794,2026-04-02 21:36:06,u006,s.rao,Sales,WIN-011,10.10.0.15,India,Success,SSO
A009795,2026-04-06 12:01:22,u001,admin.ops,IT,WIN-024,10.10.0.172,India,Success,Password
A009796,2026-02-12 12:18:24,u006,s.rao,Sales,WIN-024,185.10.0.53,Germany,Success,SSO
A009797,2026-03-13 23:16:57,u010,svc_backup,IT,WIN-036,10.10.0.199,India,Success,Password
A009798,2026-04-19 01:40:58,u005,r.verma,Engineering,WIN-014,10.10.0.201,India,Success,MFA
A009799,2026-02-27 16:31:51,u009,k.mehta,Engineering,WIN-025,10.10.0.12,India,Success,Password
A009800,2026-06-19 18:12:27,u006,s.rao,Sales,WIN-024,10.10.0.55,India,Success,Password
A009801,2026-06-26 04:58:32,u009,k.mehta,Engineering,WIN-001,10.10.0.190,India,Success,Password
