event_id,timestamp,user_id,user,host,process,parent_process,command_line,severity
E010954,2026-03-10 21:15:51,u008,n.gupta,WIN-016,winword.exe,explorer.exe,winword.exe,Low
E010955,2026-01-13 17:26:34,u009,k.mehta,WIN-006,python.exe,explorer.exe,python.exe,Low
E010956,2026-01-04 07:02:35,u005,r.verma,WIN-029,winword.exe,services.exe,winword.exe,Low
E010957,2026-05-10 06:00:59,u006,s.rao,WIN-034,teams.exe,outlook.exe,teams.exe,Low
E010958,2026-02-02 23:33:58,u011,svc_app,WIN-027,outlook.exe,svchost.exe,outlook.exe,Low
E010959,2026-05-21 08:01:56,u008,n.gupta,WIN-031,cmd.exe,services.exe,cmd.exe,Low
E010960,2026-05-20 23:29:35,u005,r.verma,WIN-025,excel.exe,outlook.exe,excel.exe,Low
E010961,2026-05-15 23:30:12,u007,p.singh,WIN-032,powershell.exe,explorer.exe,powershell.exe -EncodedCommand NORMAL_SAMPLE,Medium
E010962,2026-06-21 01:50:22,u005,r.verma,WIN-040,winword.exe,outlook.exe,winword.exe,Low
E010963,2026-05-05 07:41:57,u009,k.mehta,WIN-025,powershell.exe,winword.exe,powershell.exe -Command Get-Service,Medium
E010964,2026-04-11 03:42:11,u001,admin.ops,WIN-003,explorer.exe,winword.exe,explorer.exe,Low
E010965,2026-06-15 07:46:51,u011,svc_app,WIN-021,python.exe,winword.exe,python.exe,Low
E010966,2026-05-17 09:56:41,u009,k.mehta,WIN-019,python.exe,explorer.exe,python.exe,Low
E010967,2026-01-17 09:04:34,u001,admin.ops,WIN-004,cmd.exe,outlook.exe,cmd.exe,Low
E010968,2026-04-12 06:34:51,u003,a.kumar,WIN-016,teams.exe,outlook.exe,teams.exe,Low
E010969,2026-06-11 02:53:20,u002,j.smith,WIN-028,svchost.exe,svchost.exe,svchost.exe,Low
E010970,2026-03-04 07:02:40,u003,a.kumar,WIN-026,outlook.exe,svchost.exe,outlook.exe,Low
E010971,2026-06-22 19:22:49,u004,m.sharma,WIN-031,chrome.exe,outlook.exe,chrome.exe,Low
E010972,2026-03-24 18:37:07,u011,svc_app,WIN-026,outlook.exe,svchost.exe,outlook.exe,Low
E010973,2026-03-09 02:21:38,u001,admin.ops,WIN-003,teams.exe,explorer.exe,teams.exe,Low
E010974,2026-01-22 03:06:30,u006,s.rao,WIN-019,explorer.exe,svchost.exe,explorer.exe,Low
E010975,2026-03-04 20:37:08,u004,m.sharma,WIN-039,chrome.exe,winword.exe,chrome.exe,Low
E010976,2026-03-04 05:48:16,u011,svc_app,WIN-025,cmd.exe,svchost.exe,cmd.exe,Low
E010977,2026-01-12 10:16:46,u006,s.rao,WIN-025,excel.exe,explorer.exe,excel.exe,Low
E010978,2026-06-21 09:36:50,u011,svc_app,WIN-026,teams.exe,outlook.exe,teams.exe,Low
E010979,2026-01-03 07:16:09,u011,svc_app,WIN-020,outlook.exe,outlook.exe,outlook.exe,Low
E010980,2026-04-21 12:04:50,u003,a.kumar,WIN-034,excel.exe,winword.exe,excel.exe,Low
E010981,2026-01-17 23:32:31,u001,admin.ops,WIN-018,winword.exe,outlook.exe,winword.exe,Low
E010982,2026-01-22 02:53:11,u007,p.singh,WIN-016,python.exe,outlook.exe,python.exe,Low
E010983,2026-01-26 15:15:59,u010,svc_backup,WIN-019,chrome.exe,outlook.exe,chrome.exe,Low
E010984,2026-03-07 14:58:53,u005,r.verma,WIN-018,excel.exe,services.exe,excel.exe,Low
E010985,2026-01-10 18:20:55,u010,svc_backup,WIN-034,outlook.exe,explorer.exe,outlook.exe,Low
E010986,2026-06-23 13:45:54,u011,svc_app,WIN-011,svchost.exe,svchost.exe,svchost.exe,Low
E010987,2026-04-02 11:25:28,u011,svc_app,WIN-021,explorer.exe,winword.exe,explorer.exe,Low
E010988,2026-05-07 17:41:50,u006,s.rao,WIN-011,svchost.exe,explorer.exe,svchost.exe,Low
E010989,2026-03-17 22:05:04,u006,s.rao,WIN-018,svchost.exe,outlook.exe,svchost.exe,Low
E010990,2026-01-13 04:07:24,u012,d.patel,WIN-005,outlook.exe,explorer.exe,outlook.exe,Low
E010991,2026-04-23 03:52:12,u007,p.singh,WIN-036,svchost.exe,svchost.exe,svchost.exe,Low
E010992,2026-04-02 23:06:55,u007,p.singh,WIN-008,svchost.exe,outlook.exe,svchost.exe,Low
E010993,2026-02-10 03:52:23,u008,n.gupta,WIN-014,python.exe,winword.exe,python.exe,Low
E010994,2026-05-11 03:52:37,u007,p.singh,WIN-025,svchost.exe,outlook.exe,svchost.exe,Low
E010995,2026-06-04 14:45:14,u010,svc_backup,WIN-003,winword.exe,winword.exe,winword.exe,Low
E010996,2026-03-31 01:13:56,u010,svc_backup,WIN-039,teams.exe,services.exe,teams.exe,Low
E010997,2026-06-20 01:55:00,u012,d.patel,WIN-005,excel.exe,explorer.exe,excel.exe,Low
E010998,2026-02-17 20:28:37,u006,s.rao,WIN-020,powershell.exe,explorer.exe,powershell.exe -EncodedCommand NORMAL_SAMPLE,Medium
E010999,2026-01-15 09:28:47,u012,d.patel,WIN-040,python.exe,winword.exe,python.exe,Low
E011000,2026-03-07 07:49:48,u006,s.rao,WIN-024,svchost.exe,outlook.exe,svchost.exe,Low
E011001,2026-03-16 04:33:08,u005,r.verma,WIN-020,excel.exe,services.exe,excel.exe,Low
E011002,2026-06-18 13:19:45,u003,a.kumar,WIN-015,teams.exe,services.exe,teams.exe,Low
E011003,2026-03-29 14:57:43,u003,a.kumar,WIN-011,svchost.exe,svchost.exe,svchost.exe,Low
E011004,2026-03-13 23:59:37,u009,k.mehta,WIN-039,cmd.exe,services.exe,cmd.exe,Low
E011005,2026-05-31 13:58:14,u012,d.patel,WIN-008,teams.exe,services.exe,teams.exe,Low
E011006,2026-03-14 21:54:59,u004,m.sharma,WIN-032,excel.exe,outlook.exe,excel.exe,Low
E011007,2026-06-18 00:18:09,u008,n.gupta,WIN-013,python.exe,svchost.exe,python.exe,Low
E011008,2026-01-20 20:07:07,u002,j.smith,WIN-015,svchost.exe,svchost.exe,svchost.exe,Low
E011009,2026-02-26 04:13:38,u009,k.mehta,WIN-012,explorer.exe,outlook.exe,explorer.exe,Low
E011010,2026-02-25 18:04:20,u009,k.mehta,WIN-017,svchost.exe,explorer.exe,svchost.exe,Low
E011011,2026-06-23 14:39:25,u002,j.smith,WIN-010,cmd.exe,winword.exe,cmd.exe,Low
E011012,2026-01-05 16:07:00,u012,d.patel,WIN-003,chrome.exe,explorer.exe,chrome.exe,Low
E011013,2026-06-05 17:22:00,u008,n.gupta,WIN-012,chrome.exe,explorer.exe,chrome.exe,Low
E011014,2026-06-11 13:52:27,u007,p.singh,WIN-035,winword.exe,winword.exe,winword.exe,Low
E011015,2026-04-22 11:42:31,u008,n.gupta,WIN-010,explorer.exe,winword.exe,explorer.exe,Low
E011016,2026-03-22 10:57:21,u006,s.rao,WIN-035,cmd.exe,services.exe,cmd.exe,Low
E011017,2026-01-14 20:31:13,u009,k.mehta,WIN-003,teams.exe,services.exe,teams.exe,Low
E011018,2026-02-01 12:09:24,u005,r.verma,WIN-036,python.exe,svchost.exe,python.exe,Low
E011019,2026-03-26 21:43:59,u009,k.mehta,WIN-009,winword.exe,services.exe,winword.exe,Low
E011020,2026-06-15 06:17:29,u005,r.verma,WIN-037,powershell.exe,svchost.exe,powershell.exe -Command Get-Service,Medium
E011021,2026-04-05 01:12:21,u007,p.singh,WIN-005,teams.exe,svchost.exe,teams.exe,Low
E011022,2026-04-21 03:51:25,u011,svc_app,WIN-013,chrome.exe,explorer.exe,chrome.exe,Low
E011023,2026-03-21 12:29:07,u004,m.sharma,WIN-026,excel.exe,svchost.exe,excel.exe,Low
E011024,2026-05-17 20:27:54,u007,p.singh,WIN-024,explorer.exe,winword.exe,explorer.exe,Low
E011025,2026-05-14 15:19:57,u005,r.verma,WIN-018,explorer.exe,winword.exe,explorer.exe,Low
E011026,2026-04-19 06:00:33,u001,admin.ops,WIN-027,svchost.exe,outlook.exe,svchost.exe,Low
E011027,2026-04-10 15:58:56,u009,k.mehta,WIN-039,teams.exe,services.exe,teams.exe,Low
E011028,2026-06-24 23:34:34,u007,p.singh,WIN-008,explorer.exe,outlook.exe,explorer.exe,Low
E011029,2026-05-02 10:22:58,u007,p.singh,WIN-040,excel.exe,outlook.exe,excel.exe,Low
E011030,2026-03-25 16:53:44,u011,svc_app,WIN-025,explorer.exe,svchost.exe,explorer.exe,Low
E011031,2026-02-01 09:59:55,u011,svc_app,WIN-034,python.exe,outlook.exe,python.exe,Low
E011032,2026-06-29 10:08:35,u010,svc_backup,WIN-016,powershell.exe,outlook.exe,powershell.exe -Command Get-Service,Medium
E011033,2026-05-13 00:42:05,u008,n.gupta,WIN-003,outlook.exe,outlook.exe,outlook.exe,Low
E011034,2026-03-16 21:37:50,u005,r.verma,WIN-004,excel.exe,svchost.exe,excel.exe,Low
E011035,2026-03-01 23:30:50,u001,admin.ops,WIN-039,winword.exe,winword.exe,winword.exe,Low
E011036,2026-04-19 08:58:39,u001,admin.ops,WIN-006,outlook.exe,services.exe,outlook.exe,Low
E011037,2026-04-13 19:47:34,u001,admin.ops,WIN-034,explorer.exe,explorer.exe,explorer.exe,Low
E011038,2026-06-05 13:40:58,u002,j.smith,WIN-034,chrome.exe,services.exe,chrome.exe,Low
E011039,2026-05-06 12:21:01,u012,d.patel,WIN-033,powershell.exe,winword.exe,powershell.exe -EncodedCommand NORMAL_SAMPLE,Medium
E011040,2026-06-22 18:08:18,u003,a.kumar,WIN-036,svchost.exe,services.exe,svchost.exe,Low
E011041,2026-04-10 05:35:04,u005,r.verma,WIN-024,svchost.exe,outlook.exe,svchost.exe,Low
E011042,2026-05-27 11:41:54,u004,m.sharma,WIN-039,teams.exe,winword.exe,teams.exe,Low
E011043,2026-01-09 03:03:35,u005,r.verma,WIN-027,winword.exe,winword.exe,winword.exe,Low
E011044,2026-03-02 17:50:12,u001,admin.ops,WIN-030,python.exe,svchost.exe,python.exe,Low
E011045,2026-02-06 00:26:40,u003,a.kumar,WIN-029,winword.exe,outlook.exe,winword.exe,Low
E011046,2026-04-23 03:54:04,u010,svc_backup,WIN-033,svchost.exe,explorer.exe,svchost.exe,Low
E011047,2026-06-22 08:49:05,u007,p.singh,WIN-005,teams.exe,svchost.exe,teams.exe,Low
E011048,2026-05-28 17:41:03,u002,j.smith,WIN-026,outlook.exe,outlook.exe,outlook.exe,Low
E011049,2026-05-05 23:25:19,u011,svc_app,WIN-038,python.exe,outlook.exe,python.exe,Low
E011050,2026-05-05 03:35:09,u002,j.smith,WIN-039,cmd.exe,svchost.exe,cmd.exe,Low
E011051,2026-04-19 14:22:15,u009,k.mehta,WIN-034,excel.exe,services.exe,excel.exe,Low
E011052,2026-06-23 15:55:57,u011,svc_app,WIN-036,teams.exe,outlook.exe,teams.exe,Low
E011053,2026-03-08 09:45:47,u003,a.kumar,WIN-037,cmd.exe,outlook.exe,cmd.exe,Low
E011054,2026-01-01 22:12:39,u006,s.rao,WIN-022,explorer.exe,svchost.exe,explorer.exe,Low
E011055,2026-05-23 18:16:48,u009,k.mehta,WIN-023,python.exe,explorer.exe,python.exe,Low
E011056,2026-04-11 00:45:06,u005,r.verma,WIN-023,powershell.exe,winword.exe,powershell.exe -Command Get-Service,Medium
E011057,2026-05-19 22:46:09,u012,d.patel,WIN-034,cmd.exe,svchost.exe,cmd.exe,Low
E011058,2026-06-21 09:00:59,u001,admin.ops,WIN-006,teams.exe,services.exe,teams.exe,Low
E011059,2026-05-16 18:06:41,u009,k.mehta,WIN-026,winword.exe,winword.exe,winword.exe,Low
E011060,2026-02-27 09:12:27,u006,s.rao,WIN-038,teams.exe,explorer.exe,teams.exe,Low
E011061,2026-01-20 11:33:27,u009,k.mehta,WIN-028,excel.exe,winword.exe,excel.exe,Low
E011062,2026-01-20 11:56:51,u003,a.kumar,WIN-036,excel.exe,services.exe,excel.exe,Low
E011063,2026-01-05 04:55:36,u006,s.rao,WIN-029,outlook.exe,winword.exe,outlook.exe,Low
E011064,2026-02-24 22:11:07,u001,admin.ops,WIN-036,chrome.exe,svchost.exe,chrome.exe,Low
E011065,2026-01-10 13:24:41,u004,m.sharma,WIN-032,chrome.exe,explorer.exe,chrome.exe,Low
E011066,2026-06-20 11:51:26,u011,svc_app,WIN-007,cmd.exe,explorer.exe,cmd.exe,Low
E011067,2026-02-28 07:47:01,u010,svc_backup,WIN-007,explorer.exe,outlook.exe,explorer.exe,Low
E011068,2026-02-23 18:50:44,u003,a.kumar,WIN-024,teams.exe,services.exe,teams.exe,Low
E011069,2026-02-04 12:09:59,u001,admin.ops,WIN-016,powershell.exe,winword.exe,powershell.exe Get-Process,Medium
E011070,2026-01-20 12:07:46,u004,m.sharma,WIN-030,chrome.exe,explorer.exe,chrome.exe,Low
E011071,2026-03-04 10:32:35,u006,s.rao,WIN-021,outlook.exe,outlook.exe,outlook.exe,Low
E011072,2026-01-30 05:29:08,u008,n.gupta,WIN-025,svchost.exe,winword.exe,svchost.exe,Low
E011073,2026-05-02 19:21:06,u004,m.sharma,WIN-025,python.exe,services.exe,python.exe,Low
E011074,2026-02-13 05:52:19,u001,admin.ops,WIN-013,teams.exe,winword.exe,teams.exe,Low
E011075,2026-06-15 01:04:06,u005,r.verma,WIN-038,powershell.exe,outlook.exe,powershell.exe -EncodedCommand NORMAL_SAMPLE,Medium
E011076,2026-01-25 08:35:00,u004,m.sharma,WIN-001,python.exe,svchost.exe,python.exe,Low
E011077,2026-04-27 13:53:59,u005,r.verma,WIN-039,winword.exe,explorer.exe,winword.exe,Low
E011078,2026-05-22 09:32:08,u002,j.smith,WIN-018,python.exe,winword.exe,python.exe,Low
E011079,2026-06-23 00:01:11,u008,n.gupta,WIN-015,excel.exe,outlook.exe,excel.exe,Low
E011080,2026-01-04 14:19:58,u002,j.smith,WIN-026,python.exe,outlook.exe,python.exe,Low
E011081,2026-02-18 03:46:15,u008,n.gupta,WIN-038,chrome.exe,outlook.exe,chrome.exe,Low
E011082,2026-05-10 01:09:33,u001,admin.ops,WIN-029,chrome.exe,winword.exe,chrome.exe,Low
E011083,2026-06-22 11:36:08,u006,s.rao,WIN-038,chrome.exe,winword.exe,chrome.exe,Low
E011084,2026-05-30 08:11:36,u006,s.rao,WIN-032,teams.exe,explorer.exe,teams.exe,Low
E011085,2026-02-21 00:56:26,u004,m.sharma,WIN-012,chrome.exe,explorer.exe,chrome.exe,Low
E011086,2026-02-15 15:19:28,u001,admin.ops,WIN-014,winword.exe,explorer.exe,winword.exe,Low
E011087,2026-02-28 00:22:05,u006,s.rao,WIN-034,explorer.exe,svchost.exe,explorer.exe,Low
E011088,2026-01-27 13:00:55,u010,svc_backup,WIN-010,python.exe,services.exe,python.exe,Low
E011089,2026-04-08 16:01:55,u009,k.mehta,WIN-009,explorer.exe,outlook.exe,explorer.exe,Low
E011090,2026-03-29 10:27:19,u011,svc_app,WIN-036,excel.exe,explorer.exe,excel.exe,Low
E011091,2026-01-10 00:04:42,u003,a.kumar,WIN-007,svchost.exe,svchost.exe,svchost.exe,Low
E011092,2026-06-13 05:21:59,u001,admin.ops,WIN-010,powershell.exe,explorer.exe,powershell.exe -Command Get-Service,Medium
E011093,2026-03-05 07:09:40,u007,p.singh,WIN-019,outlook.exe,explorer.exe,outlook.exe,Low
E011094,2026-04-18 13:54:01,u005,r.verma,WIN-028,cmd.exe,winword.exe,cmd.exe,Low
E011095,2026-06-28 23:32:22,u009,k.mehta,WIN-021,excel.exe,outlook.exe,excel.exe,Low
E011096,2026-04-29 17:09:42,u009,k.mehta,WIN-002,powershell.exe,winword.exe,powershell.exe Get-Process,Medium
E011097,2026-04-17 00:40:21,u011,svc_app,WIN-021,python.exe,explorer.exe,python.exe,Low
E011098,2026-05-28 08:21:43,u004,m.sharma,WIN-037,powershell.exe,explorer.exe,powershell.exe -Command Get-Service,Medium
E011099,2026-01-10 20:10:35,u011,svc_app,WIN-029,outlook.exe,explorer.exe,outlook.exe,Low
E011100,2026-01-22 18:36:56,u009,k.mehta,WIN-025,powershell.exe,explorer.exe,powershell.exe Get-Process,Medium
E011101,2026-03-25 17:40:04,u005,r.verma,WIN-021,python.exe,explorer.exe,python.exe,Low
E011102,2026-05-03 16:05:41,u010,svc_backup,WIN-033,winword.exe,services.exe,winword.exe,Low
E011103,2026-05-24 12:23:12,u004,m.sharma,WIN-020,chrome.exe,services.exe,chrome.exe,Low
E011104,2026-04-24 23:03:09,u005,r.verma,WIN-031,powershell.exe,svchost.exe,powershell.exe Get-Process,Medium
E011105,2026-06-30 06:36:29,u001,admin.ops,WIN-034,excel.exe,outlook.exe,excel.exe,Low
E011106,2026-03-20 23:10:38,u008,n.gupta,WIN-029,cmd.exe,explorer.exe,cmd.exe,Low
E011107,2026-06-20 21:47:33,u008,n.gupta,WIN-026,excel.exe,winword.exe,excel.exe,Low
E011108,2026-03-25 17:47:05,u004,m.sharma,WIN-025,python.exe,winword.exe,python.exe,Low
E011109,2026-01-09 15:53:29,u011,svc_app,WIN-010,explorer.exe,outlook.exe,explorer.exe,Low
E011110,2026-03-11 11:52:07,u010,svc_backup,WIN-005,outlook.exe,explorer.exe,outlook.exe,Low
E011111,2026-05-16 15:41:40,u003,a.kumar,WIN-023,teams.exe,winword.exe,teams.exe,Low
E011112,2026-05-21 22:01:18,u011,svc_app,WIN-005,cmd.exe,explorer.exe,cmd.exe,Low
E011113,2026-06-11 18:59:43,u002,j.smith,WIN-021,svchost.exe,outlook.exe,svchost.exe,Low
E011114,2026-02-17 20:59:25,u005,r.verma,WIN-012,python.exe,outlook.exe,python.exe,Low
E011115,2026-01-01 02:55:11,u002,j.smith,WIN-028,outlook.exe,explorer.exe,outlook.exe,Low
E011116,2026-05-16 04:52:02,u002,j.smith,WIN-027,teams.exe,explorer.exe,teams.exe,Low
E011117,2026-05-18 14:10:32,u007,p.singh,WIN-004,outlook.exe,svchost.exe,outlook.exe,Low
E011118,2026-01-16 12:53:07,u005,r.verma,WIN-026,excel.exe,winword.exe,excel.exe,Low
E011119,2026-03-24 17:54:26,u002,j.smith,WIN-021,teams.exe,outlook.exe,teams.exe,Low
E011120,2026-05-19 01:51:57,u003,a.kumar,WIN-011,outlook.exe,services.exe,outlook.exe,Low
E011121,2026-01-29 15:19:14,u003,a.kumar,WIN-007,explorer.exe,winword.exe,explorer.exe,Low
E011122,2026-01-12 17:22:54,u001,admin.ops,WIN-033,svchost.exe,services.exe,svchost.exe,Low
E011123,2026-06-16 00:53:53,u006,s.rao,WIN-017,cmd.exe,winword.exe,cmd.exe,Low
E011124,2026-04-07 14:38:35,u011,svc_app,WIN-013,powershell.exe,winword.exe,powershell.exe -Command Get-Service,Medium
E011125,2026-04-20 21:54:31,u004,m.sharma,WIN-008,svchost.exe,outlook.exe,svchost.exe,Low
E011126,2026-06-08 01:37:05,u006,s.rao,WIN-002,python.exe,winword.exe,python.exe,Low
E011127,2026-06-12 11:57:47,u010,svc_backup,WIN-032,outlook.exe,explorer.exe,outlook.exe,Low
E011128,2026-02-12 17:30:48,u005,r.verma,WIN-001,outlook.exe,winword.exe,outlook.exe,Low
E011129,2026-05-11 12:25:06,u003,a.kumar,WIN-033,teams.exe,outlook.exe,teams.exe,Low
E011130,2026-04-27 04:00:37,u006,s.rao,WIN-032,excel.exe,svchost.exe,excel.exe,Low
E011131,2026-01-03 19:51:59,u007,p.singh,WIN-029,teams.exe,explorer.exe,teams.exe,Low
E011132,2026-04-25 09:58:24,u004,m.sharma,WIN-011,excel.exe,explorer.exe,excel.exe,Low
E011133,2026-05-20 12:52:40,u004,m.sharma,WIN-033,winword.exe,svchost.exe,winword.exe,Low
E011134,2026-06-26 14:01:18,u003,a.kumar,WIN-010,explorer.exe,explorer.exe,explorer.exe,Low
E011135,2026-04-15 01:46:36,u004,m.sharma,WIN-001,excel.exe,explorer.exe,excel.exe,Low
E011136,2026-03-16 13:07:31,u009,k.mehta,WIN-022,excel.exe,explorer.exe,excel.exe,Low
E011137,2026-06-21 15:46:12,u001,admin.ops,WIN-004,python.exe,explorer.exe,python.exe,Low
E011138,2026-05-26 23:49:45,u003,a.kumar,WIN-022,teams.exe,services.exe,teams.exe,Low
E011139,2026-05-04 07:43:38,u001,admin.ops,WIN-006,powershell.exe,svchost.exe,powershell.exe Get-Process,Medium
E011140,2026-01-20 09:28:10,u008,n.gupta,WIN-005,excel.exe,winword.exe,excel.exe,Low
E011141,2026-01-12 16:46:40,u003,a.kumar,WIN-018,teams.exe,winword.exe,teams.exe,Low
E011142,2026-03-20 19:18:47,u004,m.sharma,WIN-010,cmd.exe,outlook.exe,cmd.exe,Low
E011143,2026-01-23 03:48:32,u006,s.rao,WIN-032,explorer.exe,explorer.exe,explorer.exe,Low
E011144,2026-06-12 10:46:29,u004,m.sharma,WIN-011,explorer.exe,winword.exe,explorer.exe,Low
E011145,2026-01-28 02:02:52,u006,s.rao,WIN-020,explorer.exe,svchost.exe,explorer.exe,Low
E011146,2026-06-11 01:56:15,u012,d.patel,WIN-032,chrome.exe,svchost.exe,chrome.exe,Low
E011147,2026-03-31 05:59:50,u005,r.verma,WIN-030,explorer.exe,services.exe,explorer.exe,Low
E011148,2026-04-17 21:35:23,u012,d.patel,WIN-001,cmd.exe,explorer.exe,cmd.exe,Low
E011149,2026-01-12 16:16:51,u009,k.mehta,WIN-026,powershell.exe,services.exe,powershell.exe -EncodedCommand NORMAL_SAMPLE,Medium
E011150,2026-06-15 08:57:23,u008,n.gupta,WIN-038,powershell.exe,outlook.exe,powershell.exe -Command Get-Service,Medium
E011151,2026-06-07 07:49:25,u006,s.rao,WIN-014,svchost.exe,svchost.exe,svchost.exe,Low
E011152,2026-04-14 05:56:49,u002,j.smith,WIN-031,outlook.exe,services.exe,outlook.exe,Low
E011153,2026-06-08 06:35:53,u011,svc_app,WIN-007,chrome.exe,explorer.exe,chrome.exe,Low
E011154,2026-05-30 21:12:55,u010,svc_backup,WIN-032,cmd.exe,outlook.exe,cmd.exe,Low
E011155,2026-04-11 23:42:50,u008,n.gupta,WIN-013,winword.exe,explorer.exe,winword.exe,Low
E011156,2026-03-11 05:05:14,u005,r.verma,WIN-024,teams.exe,services.exe,teams.exe,Low
E011157,2026-04-15 12:38:22,u005,r.verma,WIN-017,explorer.exe,svchost.exe,explorer.exe,Low
E011158,2026-06-09 01:30:36,u009,k.mehta,WIN-027,winword.exe,services.exe,winword.exe,Low
E011159,2026-03-01 23:17:34,u004,m.sharma,WIN-031,python.exe,explorer.exe,python.exe,Low
E011160,2026-03-22 23:33:36,u009,k.mehta,WIN-005,powershell.exe,services.exe,powershell.exe -EncodedCommand NORMAL_SAMPLE,Medium
E011161,2026-06-04 14:56:11,u004,m.sharma,WIN-021,outlook.exe,winword.exe,outlook.exe,Low
E011162,2026-05-20 01:07:27,u002,j.smith,WIN-038,svchost.exe,outlook.exe,svchost.exe,Low
E011163,2026-02-25 03:04:55,u003,a.kumar,WIN-034,python.exe,services.exe,python.exe,Low
E011164,2026-01-11 13:34:36,u001,admin.ops,WIN-032,explorer.exe,explorer.exe,explorer.exe,Low
E011165,2026-04-04 02:51:05,u010,svc_backup,WIN-036,winword.exe,services.exe,winword.exe,Low
E011166,2026-06-29 10:15:28,u008,n.gupta,WIN-028,excel.exe,services.exe,excel.exe,Low
E011167,2026-05-31 00:18:46,u001,admin.ops,WIN-034,svchost.exe,explorer.exe,svchost.exe,Low
E011168,2026-01-28 02:24:16,u005,r.verma,WIN-017,svchost.exe,outlook.exe,svchost.exe,Low
E011169,2026-01-14 21:13:16,u007,p.singh,WIN-034,excel.exe,outlook.exe,excel.exe,Low
E011170,2026-04-23 07:36:03,u007,p.singh,WIN-036,outlook.exe,winword.exe,outlook.exe,Low
E011171,2026-02-12 16:23:17,u011,svc_app,WIN-023,teams.exe,explorer.exe,teams.exe,Low
E011172,2026-03-12 13:28:59,u006,s.rao,WIN-024,svchost.exe,outlook.exe,svchost.exe,Low
E011173,2026-02-19 03:50:05,u005,r.verma,WIN-018,outlook.exe,services.exe,outlook.exe,Low
E011174,2026-02-05 15:49:28,u011,svc_app,WIN-039,chrome.exe,winword.exe,chrome.exe,Low
E011175,2026-01-01 01:23:18,u005,r.verma,WIN-014,cmd.exe,services.exe,cmd.exe,Low
E011176,2026-01-08 17:20:05,u012,d.patel,WIN-036,teams.exe,explorer.exe,teams.exe,Low
E011177,2026-04-22 13:05:50,u003,a.kumar,WIN-020,winword.exe,services.exe,winword.exe,Low
E011178,2026-01-06 20:01:59,u007,p.singh,WIN-033,python.exe,svchost.exe,python.exe,Low
E011179,2026-06-25 23:24:52,u012,d.patel,WIN-025,outlook.exe,winword.exe,outlook.exe,Low
E011180,2026-05-27 05:35:08,u011,svc_app,WIN-003,winword.exe,explorer.exe,winword.exe,Low
E011181,2026-05-14 06:11:42,u005,r.verma,WIN-027,powershell.exe,services.exe,powershell.exe -EncodedCommand NORMAL_SAMPLE,Medium
E011182,2026-02-20 16:14:52,u012,d.patel,WIN-033,powershell.exe,explorer.exe,powershell.exe -EncodedCommand NORMAL_SAMPLE,Medium
E011183,2026-06-22 08:47:38,u004,m.sharma,WIN-031,winword.exe,winword.exe,winword.exe,Low
E011184,2026-06-27 08:52:46,u007,p.singh,WIN-039,teams.exe,outlook.exe,teams.exe,Low
E011185,2026-04-22 20:43:08,u008,n.gupta,WIN-039,chrome.exe,outlook.exe,chrome.exe,Low
E011186,2026-06-08 14:05:56,u005,r.verma,WIN-019,excel.exe,winword.exe,excel.exe,Low
E011187,2026-06-11 00:27:26,u001,admin.ops,WIN-007,winword.exe,winword.exe,winword.exe,Low
E011188,2026-03-26 11:30:58,u012,d.patel,WIN-023,python.exe,svchost.exe,python.exe,Low
E011189,2026-02-23 21:08:57,u002,j.smith,WIN-040,teams.exe,explorer.exe,teams.exe,Low
E011190,2026-01-17 11:28:48,u005,r.verma,WIN-035,svchost.exe,svchost.exe,svchost.exe,Low
E011191,2026-03-29 12:28:56,u005,r.verma,WIN-002,winword.exe,svchost.exe,winword.exe,Low
E011192,2026-03-05 20:28:07,u005,r.verma,WIN-034,teams.exe,winword.exe,teams.exe,Low
E011193,2026-04-14 07:34:29,u011,svc_app,WIN-005,winword.exe,explorer.exe,winword.exe,Low
E011194,2026-05-13 00:00:43,u001,admin.ops,WIN-031,teams.exe,explorer.exe,teams.exe,Low
E011195,2026-03-27 13:19:46,u004,m.sharma,WIN-003,outlook.exe,svchost.exe,outlook.exe,Low
E011196,2026-06-26 15:26:21,u003,a.kumar,WIN-016,teams.exe,services.exe,teams.exe,Low
E011197,2026-05-08 06:03:48,u010,svc_backup,WIN-031,svchost.exe,explorer.exe,svchost.exe,Low
E011198,2026-03-18 04:20:44,u009,k.mehta,WIN-003,python.exe,outlook.exe,python.exe,Low
E011199,2026-06-06 15:05:12,u009,k.mehta,WIN-002,svchost.exe,explorer.exe,svchost.exe,Low
E011200,2026-05-15 19:38:08,u011,svc_app,WIN-016,excel.exe,explorer.exe,excel.exe,Low
E011201,2026-04-06 09:26:39,u005,r.verma,WIN-021,cmd.exe,explorer.exe,cmd.exe,Low
E011202,2026-02-01 02:06:35,u011,svc_app,WIN-020,python.exe,winword.exe,python.exe,Low
E011203,2026-02-13 19:46:30,u006,s.rao,WIN-021,excel.exe,explorer.exe,excel.exe,Low
E011204,2026-02-11 01:30:33,u010,svc_backup,WIN-024,python.exe,services.exe,python.exe,Low
E011205,2026-01-24 16:08:04,u012,d.patel,WIN-006,svchost.exe,services.exe,svchost.exe,Low
E011206,2026-06-29 04:31:59,u006,s.rao,WIN-004,teams.exe,svchost.exe,teams.exe,Low
E011207,2026-03-22 04:42:19,u009,k.mehta,WIN-003,chrome.exe,explorer.exe,chrome.exe,Low
